sauber	5475575
wow	66139439
eland	38676984.62
axis	320303188.40289
sph	1982280859
bf	4289073705.17397
veur	2319390.30105
part	14293354.51066865
aix	79806586.90602712
rfox	1312000760
ebull	10000000000
hund	381827116.5643419
impt	1335768269
baas	7400000000
the	15291550
lnc	112776150.004
sswp	8842144918.71
tpy	87595731.37569399
idle	8905405.55944754
mtv	3587369426.402686
cok	998607362396
asta	2099999990
analos	82080218235
for	795000000
lava	245895290
pli	151365659
solcex	500000000
vest	3945951380.8970037
tes	10000000
nblu	942639960
vsp	9180433.37447092
dyp	99833484
signa	2129891582
plx	50834715.78675325
hosky	227999999999931
skid	86742698
rbc	165283584
pmt	41417643.68235219
isp	2756425784.89
mind	1366201800
ccc	9339544772.463472
catch	11015453
indy	5144893
mbd	26223242792.11683
ftc	236600238
luca	3611715.04922407
nest	2911743948
rmv	249893123
carr	1575000000
ppt	53252245.99438964
ltx	28653895.88
kine	20211925
dappx	582203827.7600706
xor	299023543794.1558
roobee	4102063740.4038
arki	61410027.20279909
efx	252168527.315999
pbr	75042674.41227844
dip	239742107.60082117
xar	75620703
mvp	41520023
torsy	699999673
sylo	2431617492
game	30464570.54281
gg	162237935
tower	1738959211.4811063
dhb	4075792623.040547
xed	91396691.39667399
bondly	983620759
xrph	70708715.12957409
fund	34447402
gains	38694301
rev3l	365950750
kibshi	1000000000000
chrp	413029583
bubble	831335892.31
andy	946220014.21
govi	27183479
jmpt	1893990
nvt	276983684.2827586
dg	234276301.70313594
umb	292962636
morra	378686696.6485791
rgt	12472025.79014508
itheum	486440336
mta	61586368.93673562
cti	124445175.17229618
treeb	546916195
chi	55531007.35765829
zoo	468617177.00261354
bidz	850000000
bip	8204018258
syl	7781306430.830085
younes	999998201
roost	937143771
cookie	82691162.95072486
beat	758447847.67
baby	620895960
thg	113584953.66
neura	82343568.75
kom	1298529523
fyn	254033788
never	72000197130.11
sfi	91423.48982607
vidya	38461173.79886437
rev	85061485689.83401
strp	4125962.93367735
bill	888885794608.3378
intellique	402100
babytrump	430531235.2859322
wait	97751977.44609132
artfi	130368000
hzn	120707110
crpt	94658156.85901552
ride	857841149
doga	500239694
por	3784748038
eben	27907433.39806231
gq	5933475329.92
sfd	26581848.15290173
brwl	1000000000
ufi	58422831
strm	1492629682
salt	119999995.19035298
biza	1464043901.57
dpet	41657918.72598751
mnft	162045417150.5857
ipad	999999990
spike	928040757
knine	136365133175.74
hami	962236905.3035057
vdot	16649243
dechat	4895046.6689
fcon	17424567889
base	929459163372
dock	876417166.395055
geeq	38522222
vcf	3254241
powsche	95049634
deri	124695829
cph	382951230
dino	312948493
bcube	26482032.47272662
mcg	432767021.05
sub	845654528.8776127
max	4832915.6367
aeg	141741667
shopx	478954077.8807325
flame	68540262
wsi	385563280.12306833
jgn	150000000
htd	223975832.5
safe	27735062.61
ll	81670180.20286393
wombat	4571919266.167964
bwo	830881438
fb	2180000
moby	40422185.76218057
ecld	459467749
yai	91000000
dx	49999999999.686195
nbt	944183131.0943749
xels	19783892.40984295
cdt	7745635.25
vsys	3217127385
sccp	8463324
ctg	10000000
skr	154913786.52566347
kick	121740942.71202844
ibs	1078331516
moby	10000000000
xpm	50906203.08699091
deod	146492529.17112285
ertha	1728014923
pcx	12505374.7
lrt	667979644.0086323
goz	2359821
xtp	1231911016.18
vc	69547349
dfyn	171877360.4413
tama	1393353219
aa	6196215.15767677
mchc	27355706
exfi	48431572
zik	455257321
arv	72553169190
moov	731180094
gny	192376657
ole	188630573
ssg	3251453484
utyab	1000000000
xwg	3418397436
pdex	8360000
mars4	2483082772
ghost	25918110.01828739
oto	36820603.637132
euno	7178603911.349583
aki	135309349.006605
rbls	123295295
spirit	536771305.646461
urus	521929
pnp	1505920.01
pxp	30000000
krom	80280675
ace	605999999.228
honk	919818677.21
gst	200943168.02
bgl	16157930.35674842
teer	3978046.76
mco2	2851014
lqr	81623663
att	450382736
wam	464780364.352
bscs	252727610.97109443
ctcn	51024530.5
xtn	51980734.056544
netz	143357718
tks	199999574
pickle	1908030.36801721
mitx	511518725.80351996
nfe	104375043.61457054
wozx	527135519.39
cwar	260000000
roco	17298805
bbs	55347479.17234094
gec	66190053998912
grv	95083335
oxbt	200000000
trv	1000000000
light	64269692
civ	300000000
kma	2855618728
hakka	488444601.9506926
mile	56555784
gorilla	850809678.9748665
unb	3170440201.3349743
befi	47564207
quint	184044557.78805953
cvp	41890454.7791391
one	4371636
k21	18378659.48653
memeai	728043731
revo	33067364.92950069
tup	105371800.26
razor	328245504.00146073
gmmt	163524262
polc	190025935
minu	5432811053430.707
stfx	173690368
mir	77742679.932493
lith	5242220240
lynx	29165560
bifi	512263603.256491
ddx	26094663.78333334
nabox	208614091935.19
ret	20117705009195100
xodex	6801043784
vbch	154392
zum	34663772906.266014
bozo	72824910656960
am	2169759
stnd	85574950
cu	47309371.76656471
flx	193796.49489032
crwny	462191889.24
elmt	1734830085
vext	189071083.49
0xbtc	9706750
lbc	654237214.8800476
route	16413249.5885
polk	89658327.55633502
sheb	20000
gb	10500000000
xtag	66169002
babytrump	36080445
eum	27916378.50567464
astro	3425954285.6310563
peak	1657740019.2436862
gf	29300717.91301564
abyss	228674838.8491244
wecan	827372816
free	9938989997635
juice	171777777.8
vemp	253635525
dsla	5491802965.786027
vision	550000000
algb	355037472
honk	401254195306883.25
p3d	325726084.4
abond	144282791.62166193
epx	75021046958.2518
xrune	80689454
hibs	10086444804
bist	57402226
layer	27618740.51705574
ioen	317051435
labz	49507245.42322756
ax	2853891
shroom	51386058
elmo	293363200
trog	420690000000
hudi	20161017
wnt	26124772.2
baby	981566692949.1267
cws	4852051.960426
wlkn	894828553.8778691
uno	78242153
bend	2047502932.0786371
sos	100000000000000
niza	6170599954
fo	1071593128.2369
alva	13588879
lym	826672979.017098
tifi	78437208676358.73
stm	35987749.31421832
vts	224055263
cgg	61478209
bcoin	79001713
carlo	926931816
wicc	210000000
hipenguins	42790000
ltd	54959457390
sunpepe	1000000000
vex	733642279
usds	895574.09078839
fear	17715412.74474081
toko	1870917323
aly	2300000000
jam	9181708054
skeb	1153490031
oly	1347029038.8027048
ubdn	1102100.156
goc	245278437.79
long	783713835230
exm	107375446.07
ves	143700000
dafi	1100988964.1552
plr	259348201
mdai	397223
infra	4130897
vlxpad	237976883.12131935
moni	157300616.28543317
yec	15490950
auto	76651.59231635
vnxau	10100
solcat	66158964
wiwi	650800832867
hc	45071909.329052
blp	31590689.99236544
dingo	109916428750.00005
hawktuah	858719638
plc	5001073
intr	67020250.9
mona	10428.12756878
meow	100000000
kittenwif	977579357.3393337
kzen	428755594
cbx	186294140
eco	2230453136.29
lufc	5018595
suter	3855040000
ilc	999660244.9662853
blaze	6284163644.236376
cone	562112217518
l2	219169104.6098978
mintme	185590144.337203
defrogs	10000
pxc	91453230.875
donut	120355919.278521
nftb	249435030.53458357
dps	52893497.79007897
trava	3673369774.1131325
kingshib	350027371.87946224
ztg	45031933
hod	491857217
welt	228991733
ginux	3572880055132
crt	243183445
fex	30948335553
doggy	2250595564.23979
maps	45496728.233669
loot	7118728.03303404
wtc	89760820
put	1188750832.44736
dtoro	2643430.29959284
pussy	164756994741
bird	94941.98263988
hec	50944952.7400965
ybo	3080226
lzm	77877900
coinye	801244726
keke	74280393141279
zap	236144465
gmd	212897880
updog	999961831
xmon	1494.91777
xld	57898934
woop	228584357
idna	69513060.75147249
exvg	32160000
blt	235280094
srk	11082597452.599417
dons	8150000000
galaxis	323617938
litt	291825068
edg	6350167832
rbw	196625256
biofi	1950863998
sha	3005855396
evry	40389133
grlc	68567392.578125
han	83821503
smi	1000000000000
zee	63429102
aoa	9975060788.282217
soy	926557989
1art	143416035.166615
kono	100000000
hotcross	113749999
o3	56825653.82653675
blast	175553096633449.34
itgr	216198143.33242717
spore	31525611175925076
tsugt	178880147
yam	14749250.98270987
btx	19656458.91054785
juld	592166808.131989
aimx	333000000
nogs	28973690000
unix	384723122.33
mojo	36526787
zoon	710993313.6190438
bits	3884634.745
insur	44891926
son	2531170047.85
defi	30059736.11
neer	19453215
skya	133514743
sync	4067157190.101077
tkai	75299878
mth	352086984
fwt	10000000000
plastik	152452346
catgirl	35386785715250800
open	51617956
slice	20000000
oddz	98999988
drep	100000000
isec	10000000
orare	50553710.86
etho	78120192
vpp	106988747.89427124
ego	56608820
flixx	84323674.74867797
hmq	207143695.03559843
navi	3171926
xpc	91090814961
xhv	69704435
leg	2677079
cloak	6041735.30042236
egg	945334730
wsg	894991124666133.9
pirate	27163339
belt	9550122.13625528
second	1368873669.0353565
icnx	12487785
cirus	62590209
awc	10603658.692008
posi	79898033.65129319
adapad	117642373.1
ersdl	440275682.4692517
cep	187500000
exa	1140233.78505982
rfuel	344550837.89
bmon	115453949
tips	212269865434.284
woof	17902999424
galo	3789348
lbp	3519093981.54825
tune	31301448.67918376
arc	16705231.4499484
idea	638000000
yld	265402333.62167677
rook	617636.34822193
hpb	73069950
fuku	321819770874
ame	500000000
airi	256262564.64
thn	390752312.6214
joy	226233223
elda	165670707
fwc	42259695518342000
az	69750302116.9
spo	1058302432
base	480679.61945696
cleo	113774330
aart	2622180191.625875
xcv	790640622.37
conv	3930225792
rain	661842164.9068203
islami	2885348769
ibfk	1121730
wsg	275384341
xmv	2700000
taddy	721706179
hord	88615986.306858
bho	4994959956.2
bcmc	243463792
cnb	1331266628
bft	28772500
zer	13689014.4
spfc	2799261
xnl	48040458
milli	263000052729
naft	997657799
qrt	99966493120.15308
hgold	4687802.71061829
epiko	149222456.6
zcl	9287024.33
nord	8294582.38351443
nsbt	2834678.375701
gth	199746653
mma	87457849
elmon	644908310
airtnt	3882453824
scotty	460665809
nrk	636762888
blink	184347125.027418
btcz	12604351724
mefa	9515523108
wif	998920173
sparta	90236153.74834342
stc	9897514.43385272
lyra	580900604.0766591
ufo	999983373
starship	18908258.0222294
